env,method,seed,timestep,return,ep_length
car_flag,st_scratch,2,60000,-0.8334999999999999,44.35
car_flag,st_scratch,2,80000,-0.7095,41.95
car_flag,st_scratch,2,100000,-0.7875,39.75
car_flag,st_scratch,2,120000,-0.6955,40.55
car_flag,st_scratch,2,140000,-0.1915,40.15
car_flag,st_scratch,2,160000,-0.67,38.0
car_flag,st_scratch,2,180000,-0.36449999999999994,37.45
car_flag,st_scratch,2,200000,-0.46900000000000003,37.9
car_flag,st_scratch,2,220000,-0.48249999999999993,39.25
car_flag,st_scratch,2,240000,-0.475,38.5
car_flag,st_scratch,2,260000,-0.38499999999999995,39.5
car_flag,st_scratch,2,280000,-0.18100000000000005,39.1
car_flag,st_scratch,2,300000,-0.07500000000000001,38.5
car_flag,st_scratch,2,320000,-0.09200000000000001,40.2
car_flag,st_scratch,2,340000,-0.38,39.0
car_flag,st_scratch,2,360000,0.02899999999999998,38.1
car_flag,st_scratch,2,380000,-0.484,39.4
car_flag,st_scratch,2,400000,-0.47050000000000003,38.05
car_flag,st_scratch,2,420000,-0.37299999999999994,38.3
car_flag,st_scratch,2,440000,-0.4720000000000001,38.2
car_flag,st_scratch,2,460000,-0.57,38.0
car_flag,st_scratch,2,480000,-0.2835000000000001,39.35
car_flag,st_scratch,2,500000,-0.37850000000000006,38.85
car_flag,st_scratch,2,520000,-0.595,40.5
car_flag,st_scratch,2,540000,-0.4915,40.15
car_flag,st_scratch,2,560000,-0.5870000000000001,39.7
car_flag,st_scratch,2,580000,-0.38299999999999995,39.3
car_flag,st_scratch,2,600000,-0.6795,38.95
car_flag,st_scratch,2,620000,-0.776,38.6
car_flag,st_scratch,2,640000,-0.36350000000000005,37.35
car_flag,st_scratch,2,660000,-0.47400000000000003,38.4
car_flag,st_scratch,2,680000,-0.171,38.1
car_flag,st_scratch,2,700000,-0.17049999999999998,38.05
car_flag,st_scratch,2,720000,-0.16449999999999998,37.45
car_flag,st_scratch,2,740000,-0.7695,37.95
car_flag,st_scratch,2,760000,-0.36550000000000005,37.55
car_flag,st_scratch,2,780000,-0.272,38.2
car_flag,st_scratch,2,800000,-0.4659999999999999,37.6
car_flag,st_scratch,2,820000,-0.374,38.4
car_flag,st_scratch,2,840000,-0.36600000000000005,37.6
car_flag,st_scratch,2,860000,-0.271,38.1
car_flag,st_scratch,2,880000,-0.25950000000000006,36.95
car_flag,st_scratch,2,900000,-0.06399999999999999,37.4
car_flag,st_scratch,2,920000,0.032500000000000015,37.75
car_flag,st_scratch,2,940000,-0.368,37.8
car_flag,st_scratch,2,960000,-0.16799999999999998,37.8
car_flag,st_scratch,2,980000,-0.6705,38.05
car_flag,st_scratch,2,1000000,-0.7705,38.05
car_flag,st_scratch,3,20000,-1.2090000000000003,126.65
car_flag,st_scratch,3,40000,-0.4185,112.55
car_flag,st_scratch,3,60000,0.2635,64.65
car_flag,st_scratch,3,80000,0.46699999999999997,54.3
car_flag,st_scratch,3,100000,0.2855,62.45
car_flag,st_scratch,3,120000,0.348,66.2
car_flag,st_scratch,3,140000,0.40149999999999997,60.85
car_flag,st_scratch,3,160000,0.36499999999999994,64.5
car_flag,st_scratch,3,180000,0.36300000000000004,64.7
car_flag,st_scratch,3,200000,0.42750000000000005,58.25
car_flag,st_scratch,3,220000,0.422,58.8
car_flag,st_scratch,3,240000,0.44350000000000006,56.65
car_flag,st_scratch,3,260000,0.429,58.1
car_flag,st_scratch,3,280000,0.373,63.7
car_flag,st_scratch,3,300000,0.36100000000000004,64.9
car_flag,st_scratch,3,320000,0.43,58.0
car_flag,st_scratch,3,340000,0.48549999999999993,52.45
car_flag,st_scratch,3,360000,0.3445,66.55
car_flag,st_scratch,3,380000,0.3215,68.85
car_flag,st_scratch,3,400000,0.36749999999999994,64.25
car_flag,st_scratch,3,420000,0.398,61.2
car_flag,st_scratch,3,440000,0.4079999999999999,60.2
car_flag,st_scratch,3,460000,0.426,58.4
car_flag,st_scratch,3,480000,0.34299999999999997,66.7
car_flag,st_scratch,3,500000,0.392,61.8
car_flag,st_scratch,3,520000,0.476,53.4
car_flag,st_scratch,3,540000,0.44250000000000006,56.75
car_flag,st_scratch,3,560000,0.44749999999999995,56.25
car_flag,st_scratch,3,580000,0.5145,49.55
car_flag,st_scratch,3,600000,0.4425,56.75
car_flag,st_scratch,3,620000,0.45050000000000007,55.95
car_flag,st_scratch,3,640000,0.43499999999999994,57.5
car_flag,st_scratch,3,660000,0.483,52.7
car_flag,st_scratch,3,680000,0.44699999999999995,56.3
car_flag,st_scratch,3,700000,0.3615,64.85
car_flag,st_scratch,3,720000,0.35600000000000004,65.4
car_flag,st_scratch,3,740000,0.36199999999999993,64.8
car_flag,st_scratch,3,760000,0.2755,73.45
car_flag,st_scratch,3,780000,0.30700000000000005,70.3
car_flag,st_scratch,3,800000,0.41600000000000004,59.4
car_flag,st_scratch,3,820000,0.37,64.0
car_flag,st_scratch,3,840000,0.40650000000000003,60.35
car_flag,st_scratch,3,860000,0.449,56.1
car_flag,st_scratch,3,880000,0.3955,61.45
car_flag,st_scratch,3,900000,0.43499999999999994,57.5
car_flag,st_scratch,3,920000,0.43,58.0
car_flag,st_scratch,3,940000,0.3925,61.75
car_flag,st_scratch,3,960000,0.4455,56.45
car_flag,st_scratch,3,980000,0.41150000000000003,59.85
car_flag,st_scratch,3,1000000,0.38649999999999995,62.35
car_flag,st_scratch,4,20000,-1.0105,72.05
car_flag,st_scratch,4,40000,-0.31750000000000006,52.75
car_flag,st_scratch,4,60000,-0.8069999999999998,41.7
car_flag,st_scratch,4,80000,-0.5840000000000001,39.4
car_flag,st_scratch,4,100000,-0.6709999999999999,38.1
car_flag,st_scratch,4,120000,-0.7625,37.25
car_flag,st_scratch,4,140000,-0.36649999999999994,37.65
car_flag,st_scratch,4,160000,-0.7545,36.45
car_flag,st_scratch,4,180000,-0.157,36.7
car_flag,st_scratch,4,200000,-0.6604999999999999,37.05
car_flag,st_scratch,4,220000,0.04249999999999996,36.75
car_flag,st_scratch,4,240000,-0.35550000000000004,36.55
car_flag,st_scratch,4,260000,-0.6615000000000002,37.15
car_flag,st_scratch,4,280000,-0.3645,37.45
car_flag,st_scratch,4,300000,-0.3545,36.45
car_flag,st_scratch,4,320000,-0.3525,36.25
car_flag,st_scratch,4,340000,-0.561,37.1
car_flag,st_scratch,4,360000,-0.056500000000000015,36.65
car_flag,st_scratch,4,380000,-0.661,37.1
car_flag,st_scratch,4,400000,-0.14750000000000002,35.75
car_flag,st_scratch,4,420000,-0.15950000000000003,36.95
car_flag,st_scratch,4,440000,-0.561,37.1
car_flag,st_scratch,4,460000,-0.052500000000000026,36.25
car_flag,st_scratch,4,480000,-0.5515,36.15
car_flag,st_scratch,4,500000,-0.8560000000000001,36.6
car_flag,st_scratch,4,520000,-0.5465000000000001,35.65
car_flag,st_scratch,4,540000,-0.15500000000000003,36.5
car_flag,st_scratch,4,560000,-0.2545,36.45
car_flag,st_scratch,4,580000,-0.056999999999999995,36.7
car_flag,st_scratch,4,600000,-0.04849999999999998,35.85
car_flag,st_scratch,4,620000,-0.44749999999999995,35.75
car_flag,st_scratch,4,640000,0.14099999999999996,36.9
car_flag,st_scratch,4,660000,-0.15600000000000003,36.6
car_flag,st_scratch,4,680000,-0.25149999999999995,36.15
car_flag,st_scratch,4,700000,-0.35649999999999993,36.65
car_flag,st_scratch,4,720000,-0.04949999999999998,35.95
car_flag,st_scratch,4,740000,-0.5640000000000001,37.4
car_flag,st_scratch,4,760000,-0.4485,35.85
car_flag,st_scratch,4,780000,-0.057499999999999975,36.75
car_flag,st_scratch,4,800000,-0.35900000000000004,36.9
car_flag,st_scratch,4,820000,-0.4525,36.25
car_flag,st_scratch,4,840000,-0.5605,37.05
car_flag,st_scratch,4,860000,-0.4565,36.65
car_flag,st_scratch,4,880000,-0.3615,37.15
car_flag,st_scratch,4,900000,-0.759,36.9
car_flag,st_scratch,4,920000,-0.25550000000000006,36.55
car_flag,st_scratch,4,940000,-0.35750000000000004,36.75
car_flag,st_scratch,4,960000,-0.45499999999999996,36.5
car_flag,st_scratch,4,980000,-0.2605,37.05
car_flag,st_scratch,4,1000000,-0.646,35.6
car_flag,st_scratch,5,20000,-0.5245,83.45
car_flag,st_scratch,5,40000,-0.724,78.25
car_flag,st_scratch,5,60000,0.16299999999999998,84.7
car_flag,st_scratch,5,80000,0.3215,68.85
car_flag,st_scratch,5,100000,0.51,50.0
car_flag,st_scratch,5,120000,0.42299999999999993,58.7
car_flag,st_scratch,5,140000,0.44449999999999995,56.55
car_flag,st_scratch,5,160000,0.3355,67.45
car_flag,st_scratch,5,180000,0.35450000000000004,65.55
car_flag,st_scratch,5,200000,0.403,60.7
car_flag,st_scratch,5,220000,0.45200000000000007,55.8
car_flag,st_scratch,5,240000,0.345,66.5
car_flag,st_scratch,5,260000,0.353,65.7
car_flag,st_scratch,5,280000,0.3585,65.15
car_flag,st_scratch,5,300000,0.34950000000000003,66.05
car_flag,st_scratch,5,320000,0.4574999999999999,55.25
car_flag,st_scratch,5,340000,0.4165,59.35
car_flag,st_scratch,5,360000,0.389,62.1
car_flag,st_scratch,5,380000,0.48749999999999993,52.25
car_flag,st_scratch,5,400000,0.43550000000000005,57.45
car_flag,st_scratch,5,420000,0.43599999999999994,57.4
car_flag,st_scratch,5,440000,0.40049999999999997,60.95
car_flag,st_scratch,5,460000,0.4539999999999999,55.6
car_flag,st_scratch,5,480000,0.4245,58.55
car_flag,st_scratch,5,500000,-0.623,43.3
car_flag,st_scratch,5,520000,-0.015000000000000008,42.5
car_flag,st_scratch,5,540000,-0.649,45.9
car_flag,st_scratch,5,560000,-0.5275000000000001,43.75
car_flag,st_scratch,5,580000,-0.8624999999999998,47.25
car_flag,st_scratch,5,600000,-0.43499999999999994,44.5
car_flag,st_scratch,5,620000,-0.21399999999999997,42.4
car_flag,st_scratch,5,640000,0.09300000000000001,41.7
car_flag,st_scratch,5,660000,-0.33399999999999996,44.4
car_flag,st_scratch,5,680000,-0.0125,42.25
car_flag,st_scratch,5,700000,-0.5475,45.75
car_flag,st_scratch,5,720000,-0.5435000000000001,45.35
car_flag,st_scratch,5,740000,-0.735,44.5
car_flag,st_scratch,5,760000,-0.41900000000000004,42.9
car_flag,st_scratch,5,780000,-0.11000000000000003,42.0
car_flag,st_scratch,5,800000,-0.7360000000000001,44.6
car_flag,st_scratch,5,820000,-0.20999999999999996,42.0
car_flag,st_scratch,5,840000,-0.21849999999999997,42.85
car_flag,st_scratch,5,860000,-1.0515,46.15
car_flag,st_scratch,5,880000,-0.2185,42.85
car_flag,st_scratch,5,900000,-0.3215,43.15
car_flag,st_scratch,5,920000,-0.534,44.4
car_flag,st_scratch,5,940000,-0.23400000000000004,44.4
car_flag,st_scratch,5,960000,-0.4385,44.85
car_flag,st_scratch,5,980000,-0.3225,43.25
car_flag,st_scratch,5,1000000,-0.6460000000000001,45.6
car_flag,st_scratch,6,20000,-0.7990000000000002,130.4
car_flag,st_scratch,6,40000,-0.197,100.7
car_flag,st_scratch,6,60000,0.0004999999999999907,60.95
car_flag,st_scratch,6,80000,0.16200000000000003,54.8
car_flag,st_scratch,6,100000,0.34199999999999997,56.8
car_flag,st_scratch,6,120000,0.35400000000000004,55.6
car_flag,st_scratch,6,140000,0.27849999999999997,63.15
car_flag,st_scratch,6,160000,0.3855,62.45
car_flag,st_scratch,6,180000,0.369,64.1
car_flag,st_scratch,6,200000,0.4109999999999999,59.9
car_flag,st_scratch,6,220000,0.45050000000000007,55.95
car_flag,st_scratch,6,240000,0.4045000000000001,60.55
car_flag,st_scratch,6,260000,0.5075000000000001,50.25
car_flag,st_scratch,6,280000,0.398,61.2
car_flag,st_scratch,6,300000,0.32650000000000007,68.35
car_flag,st_scratch,6,320000,0.40650000000000003,60.35
car_flag,st_scratch,6,340000,0.49350000000000005,51.65
car_flag,st_scratch,6,360000,0.42400000000000004,58.6
car_flag,st_scratch,6,380000,0.3505,65.95
car_flag,st_scratch,6,400000,0.3365000000000001,67.35
car_flag,st_scratch,6,420000,0.48500000000000004,52.5
car_flag,st_scratch,6,440000,0.40800000000000003,60.2
car_flag,st_scratch,6,460000,0.4485,56.15
car_flag,st_scratch,6,480000,0.38299999999999995,62.7
car_flag,st_scratch,6,500000,0.3705,63.95
car_flag,st_scratch,6,520000,0.4565,55.35
car_flag,st_scratch,6,540000,0.43699999999999994,57.3
car_flag,st_scratch,6,560000,0.303,70.7
car_flag,st_scratch,6,580000,0.4295,58.05
car_flag,st_scratch,6,600000,0.38500000000000006,62.5
car_flag,st_scratch,6,620000,0.41200000000000003,59.8
car_flag,st_scratch,6,640000,0.5365,47.35
car_flag,st_scratch,6,660000,0.5119999999999999,49.8
car_flag,st_scratch,6,680000,0.35400000000000004,65.6
car_flag,st_scratch,6,700000,0.43550000000000005,57.45
car_flag,st_scratch,6,720000,0.38649999999999995,62.35
car_flag,st_scratch,6,740000,0.44799999999999995,56.2
car_flag,st_scratch,6,760000,0.45450000000000007,55.55
car_flag,st_scratch,6,780000,0.44899999999999995,56.1
car_flag,st_scratch,6,800000,0.461,54.9
car_flag,st_scratch,6,820000,0.38450000000000006,62.55
car_flag,st_scratch,6,840000,0.409,60.1
car_flag,st_scratch,6,860000,0.42449999999999993,58.55
car_flag,st_scratch,6,880000,0.44800000000000006,56.2
car_flag,st_scratch,6,900000,0.3955000000000001,61.45
car_flag,st_scratch,6,920000,0.472,53.8
car_flag,st_scratch,6,940000,0.43199999999999994,57.8
car_flag,st_scratch,6,960000,0.378,63.2
car_flag,st_scratch,6,980000,0.5025,50.75
car_flag,st_scratch,6,1000000,0.3005,70.95
car_flag,st_scratch,7,20000,-0.8019999999999999,130.7
car_flag,st_scratch,7,40000,-0.308,111.6
car_flag,st_scratch,7,60000,0.179,83.1
car_flag,st_scratch,7,80000,0.4069999999999999,60.3
car_flag,st_scratch,7,100000,0.39249999999999996,61.75
car_flag,st_scratch,7,120000,0.3550000000000001,65.5
car_flag,st_scratch,7,140000,0.385,62.5
car_flag,st_scratch,7,160000,0.43599999999999994,57.4
car_flag,st_scratch,7,180000,0.3385,67.15
car_flag,st_scratch,7,200000,0.36650000000000005,64.35
car_flag,st_scratch,7,220000,0.3825,62.75
car_flag,st_scratch,7,240000,0.3895,62.05
car_flag,st_scratch,7,260000,0.461,54.9
car_flag,st_scratch,7,280000,0.39249999999999996,61.75
car_flag,st_scratch,7,300000,0.3509999999999999,65.9
car_flag,st_scratch,7,320000,0.302,70.8
car_flag,st_scratch,7,340000,0.4525,55.75
car_flag,st_scratch,7,360000,0.34500000000000003,66.5
car_flag,st_scratch,7,380000,0.433,57.7
car_flag,st_scratch,7,400000,0.47350000000000003,53.65
car_flag,st_scratch,7,420000,0.4490000000000001,56.1
car_flag,st_scratch,7,440000,0.42300000000000004,58.7
car_flag,st_scratch,7,460000,0.40099999999999997,60.9
car_flag,st_scratch,7,480000,0.31850000000000006,69.15
car_flag,st_scratch,7,500000,0.434,57.6
car_flag,st_scratch,7,520000,0.4725,53.75
car_flag,st_scratch,7,540000,0.376,63.4
car_flag,st_scratch,7,560000,0.40049999999999997,60.95
car_flag,st_scratch,7,580000,0.48199999999999993,52.8
car_flag,st_scratch,7,600000,0.308,70.2
car_flag,st_scratch,7,620000,0.3810000000000001,62.9
car_flag,st_scratch,7,640000,0.379,63.1
car_flag,st_scratch,7,660000,0.28850000000000003,72.15
car_flag,st_scratch,7,680000,0.44350000000000006,56.65
car_flag,st_scratch,7,700000,0.32050000000000006,68.95
car_flag,st_scratch,7,720000,0.441,56.9
car_flag,st_scratch,7,740000,0.48500000000000004,52.5
car_flag,st_scratch,7,760000,0.4415,56.85
car_flag,st_scratch,7,780000,0.38749999999999996,62.25
car_flag,st_scratch,7,800000,0.349,66.1
car_flag,st_scratch,7,820000,0.364,64.6
car_flag,st_scratch,7,840000,0.45600000000000007,55.4
car_flag,st_scratch,7,860000,0.36350000000000005,64.65
car_flag,st_scratch,7,880000,0.43,58.0
car_flag,st_scratch,7,900000,0.462,54.8
car_flag,st_scratch,7,920000,0.383,62.7
car_flag,st_scratch,7,940000,0.4109999999999999,59.9
car_flag,st_scratch,7,960000,0.37250000000000005,63.75
car_flag,st_scratch,7,980000,0.3955,61.45
car_flag,st_scratch,7,1000000,0.4454999999999999,56.45
car_flag,st_scratch,8,20000,-0.6425000000000001,95.25
car_flag,st_scratch,8,40000,-0.5815,59.15
car_flag,st_scratch,8,60000,-0.6455,45.55
car_flag,st_scratch,8,80000,-0.42200000000000004,43.2
car_flag,st_scratch,8,100000,-0.3015,41.15
car_flag,st_scratch,8,120000,-0.8799999999999999,39.0
car_flag,st_scratch,8,140000,-0.37849999999999995,38.85
car_flag,st_scratch,8,160000,-0.48,39.0
car_flag,st_scratch,8,180000,-0.9670000000000002,37.7
car_flag,st_scratch,8,200000,-0.6625,37.25
car_flag,st_scratch,8,220000,-0.458,36.8
car_flag,st_scratch,8,240000,-0.4665000000000001,37.65
car_flag,st_scratch,8,260000,-0.2685,37.85
car_flag,st_scratch,8,280000,-0.35750000000000004,36.75
car_flag,st_scratch,8,300000,-0.5585000000000001,36.85
car_flag,st_scratch,8,320000,-0.35250000000000004,36.25
car_flag,st_scratch,8,340000,-0.06500000000000003,37.5
car_flag,st_scratch,8,360000,-0.5619999999999999,37.2
car_flag,st_scratch,8,380000,-0.36150000000000004,37.15
car_flag,st_scratch,8,400000,-0.36350000000000005,37.35
car_flag,st_scratch,8,420000,-0.3685,37.85
car_flag,st_scratch,8,440000,-0.06949999999999998,37.95
car_flag,st_scratch,8,460000,-0.4629999999999999,37.3
car_flag,st_scratch,8,480000,-0.4635000000000001,37.35
car_flag,st_scratch,8,500000,-0.26299999999999996,37.3
car_flag,st_scratch,8,520000,-0.06699999999999999,37.7
car_flag,st_scratch,8,540000,-0.26149999999999995,37.15
car_flag,st_scratch,8,560000,0.04300000000000002,36.7
car_flag,st_scratch,8,580000,-0.9709999999999999,38.1
car_flag,st_scratch,8,600000,-0.5614999999999999,37.15
car_flag,st_scratch,8,620000,0.0405,36.95
car_flag,st_scratch,8,640000,-0.263,37.3
car_flag,st_scratch,8,660000,-0.15750000000000003,36.75
car_flag,st_scratch,8,680000,-0.258,36.8
car_flag,st_scratch,8,700000,-0.3545,36.45
car_flag,st_scratch,8,720000,-0.4585,36.85
car_flag,st_scratch,8,740000,-0.26,37.0
car_flag,st_scratch,8,760000,-0.553,36.3
car_flag,st_scratch,8,780000,-0.2595,36.95
car_flag,st_scratch,8,800000,-0.4565,36.65
car_flag,st_scratch,8,820000,-0.7575000000000001,36.75
car_flag,st_scratch,8,840000,-0.363,37.3
car_flag,st_scratch,8,860000,-0.1635,37.35
car_flag,st_scratch,8,880000,-0.46949999999999986,37.95
car_flag,st_scratch,8,900000,-0.35950000000000004,36.95
car_flag,st_scratch,8,920000,0.04049999999999999,36.95
car_flag,st_scratch,8,940000,-0.45549999999999996,36.55
car_flag,st_scratch,8,960000,-0.4605,37.05
car_flag,st_scratch,8,980000,-0.4535,36.35
car_flag,st_scratch,8,1000000,-0.7525000000000002,36.25
car_flag,st_scratch,9,20000,-0.41899999999999993,117.65
car_flag,st_scratch,9,40000,0.07100000000000001,93.9
car_flag,st_scratch,9,60000,0.35,66.0
car_flag,st_scratch,9,80000,0.282,72.8
car_flag,st_scratch,9,100000,0.36300000000000004,64.7
car_flag,st_scratch,9,120000,0.4835,52.65
car_flag,st_scratch,9,140000,0.47050000000000003,53.95
car_flag,st_scratch,9,160000,0.41600000000000004,59.4
car_flag,st_scratch,9,180000,0.42250000000000004,58.75
car_flag,st_scratch,9,200000,0.40750000000000003,60.25
car_flag,st_scratch,9,220000,0.38,63.0
car_flag,st_scratch,9,240000,0.43099999999999994,57.9
car_flag,st_scratch,9,260000,0.4760000000000001,53.4
car_flag,st_scratch,9,280000,0.41949999999999993,59.05
car_flag,st_scratch,9,300000,0.44049999999999995,56.95
car_flag,st_scratch,9,320000,0.3565,65.35
car_flag,st_scratch,9,340000,0.5215000000000001,48.85
car_flag,st_scratch,9,360000,0.4079999999999999,60.2
car_flag,st_scratch,9,380000,0.3915,61.85
car_flag,st_scratch,9,400000,0.4415,56.85
car_flag,st_scratch,9,420000,0.3955,61.45
car_flag,st_scratch,9,440000,0.34550000000000003,66.45
car_flag,st_scratch,9,460000,0.5089999999999999,50.1
car_flag,st_scratch,9,480000,0.38649999999999995,62.35
car_flag,st_scratch,9,500000,0.382,62.8
car_flag,st_scratch,9,520000,0.4425,56.75
car_flag,st_scratch,9,540000,0.43,58.0
car_flag,st_scratch,9,560000,0.43899999999999995,57.1
car_flag,st_scratch,9,580000,0.3375,67.25
car_flag,st_scratch,9,600000,0.36850000000000005,64.15
car_flag,st_scratch,9,620000,0.4119999999999999,59.8
car_flag,st_scratch,9,640000,0.4584999999999999,55.15
car_flag,st_scratch,9,660000,0.3510000000000001,65.9
car_flag,st_scratch,9,680000,0.4034999999999999,60.65
car_flag,st_scratch,9,700000,0.48249999999999993,52.75
car_flag,st_scratch,9,720000,0.40800000000000003,60.2
car_flag,st_scratch,9,740000,0.4065,60.35
car_flag,st_scratch,9,760000,0.384,62.6
car_flag,st_scratch,9,780000,0.43100000000000005,57.9
car_flag,st_scratch,9,800000,0.341,66.9
car_flag,st_scratch,9,820000,0.5080000000000001,50.2
car_flag,st_scratch,9,840000,0.37699999999999995,63.3
car_flag,st_scratch,9,860000,0.35550000000000004,65.45
car_flag,st_scratch,9,880000,0.4525,55.75
car_flag,st_scratch,9,900000,0.41,60.0
car_flag,st_scratch,9,920000,0.489,52.1
car_flag,st_scratch,9,940000,0.421,58.9
car_flag,st_scratch,9,960000,0.4405000000000001,56.95
car_flag,st_scratch,9,980000,0.4225,58.75
car_flag,st_scratch,9,1000000,0.40800000000000003,60.2
